SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
DE-Akm,26/03/2020 12:00,-0.535519126,0,-0.294547,,-0.092211167,-0.143556383,-0.37133,-0.279611905,-0.014881667,,-0.0607,-0.410290625,,-0.23585,-0.178695,-0.413440476,0.054875,,-0.4243,,,0.070259766,0.177480452,0.03622516,0.060374812,0.216099683,0.18847049,0.112295787,0,0,-1.633335
DE-Akm,26/03/2020 13:00,-0.535519126,0.083333333,-0.2947525,,-0.095893667,-0.142871667,-0.3705875,-0.278145238,-0.023763333,,-0.080979688,-0.41151875,,-0.2453,-0.19322,-0.415345238,0.05828125,,-0.420459091,,,,,,,,,,,,-1.30375
DE-Akm,26/03/2020 14:00,-0.535519126,0.166666667,-0.29386775,,-0.108636333,-0.143715967,-0.3706225,-0.278040476,-0.047183333,,-0.12908125,-0.413832813,,-0.2487,-0.2313525,-0.418340476,0.06059375,,-0.418090909,,,,,,,,,,,,-0.9094445
DE-Akm,26/03/2020 16:00,-0.535519126,0.333333333,-0.2946415,,-0.138964867,-0.1513548,-0.373455,-0.283542857,-0.126186667,,-0.292120313,-0.425432813,,-0.06645,-0.3669575,-0.431821429,0.05265625,,-0.443072727,,,,,,,,,,,,-0.0429165
DE-Akm,26/03/2020 17:00,-0.535519126,0.416666667,-0.29460325,,-0.160681072,-0.154034483,-0.37532,-0.288452381,-0.168535,,-0.379025,-0.432601563,,0.0176,-0.44413,-0.441688095,0.04590625,,-0.454963636,,,,,,,,,,,,0.619643
DE-Akm,26/03/2020 18:00,-0.535519126,0.5,-0.28383375,,-0.168393055,-0.165131945,-0.37642,-0.293952381,-0.192863333,,-0.431207813,-0.437048438,,0.0987,-0.495455,-0.451359524,0.03584375,,-0.466372727,,,,,,,,,,,,2.49778
DE-Akm,27/03/2020 07:00,-0.530054645,-0.416666667,-0.29431725,,-0.144634817,-0.15348695,-0.3459375,-0.286078571,-0.116263333,,-0.318478125,-0.428071875,,0.02075,-0.3828975,-0.432435714,0.04815625,,-0.45405,,,,,,,,,,,,0.07507915
DE-Akm,27/03/2020 08:00,-0.530054645,-0.333333333,-0.29453175,,-0.14148415,-0.152529233,-0.35506,-0.284069048,-0.119441667,,-0.297571875,-0.426675,,0.0301,-0.380365,-0.436180952,0.05275,,-0.452727273,,,,,,,,,,,,0.01674605
DE-Akm,27/03/2020 09:00,-0.530054645,-0.25,-0.293007,,-0.12331,-0.150597117,-0.361205,-0.279595238,-0.067625,,-0.174564063,-0.417332813,,-0.029,-0.27666,-0.421764286,0.0575625,,-0.443913636,,,,,,,,,,,,-1.018335
DE-Akm,27/03/2020 11:00,-0.530054645,-0.083333333,-0.29356325,,-0.1002995,-0.144823233,-0.3619975,-0.273207143,-0.024416667,,-0.07386875,-0.411560937,,-0.12075,-0.198185,-0.415897619,0.06821875,,-0.4263,,,,,,,,,,,,-1.223
DE-Akm,27/03/2020 12:00,-0.530054645,0,-0.294985,,-0.094759167,-0.142107783,-0.3617575,-0.272235714,-0.01929,,-0.06535,-0.411053125,,-0.10705,-0.189235,-0.415438095,0.0680625,,-0.428063636,,,0.070642405,0.178287661,0.036386172,0.060619585,0.216781826,0.189281223,0.112518991,0,0,-1.148335
DE-Akm,27/03/2020 14:00,-0.530054645,0.166666667,-0.295275,,-0.083133333,-0.138131667,-0.363625,-0.272578571,-0.051765,,-0.134982813,-0.414876563,,-0.1325,-0.2410775,-0.419854762,0.06903125,,-0.424268182,,,,,,,,,,,,-1.705
DE-Akm,27/03/2020 16:00,-0.530054645,0.333333333,-0.29506725,,-0.14160845,-0.148786367,-0.3683875,-0.280290476,-0.127115,,-0.293275,-0.425729688,,0.01885,-0.371295,-0.433052381,0.05784375,,-0.44875,,,,,,,,,,,,0.02267855
DE-Akm,27/03/2020 17:00,-0.530054645,0.416666667,-0.294826,,-0.162665612,-0.154085317,-0.371175,-0.28635,-0.16862,,-0.381035938,-0.432942187,,0.1662,-0.44779,-0.443204762,0.046625,,-0.468509091,,,,,,,,,,,,0.603
DE-Akm,28/03/2020 06:00,-0.524590164,-0.5,-0.29265675,,-0.170421042,-0.16139625,-0.3697675,-0.30027619,-0.175736667,,-0.414739063,-0.43601875,,0.4263,-0.4784375,-0.446957143,0.016,,-0.495068182,,,,,,,,,,,,0.3325
DE-Akm,28/03/2020 07:00,-0.524590164,-0.416666667,-0.29216425,,-0.1515188,-0.159410283,-0.3727525,-0.295340476,-0.149465,,-0.357746875,-0.431614063,,0.36765,-0.4207225,-0.437302381,0.0266875,,-0.489918182,,,,,,,,,,,,0.2138635
DE-Akm,28/03/2020 08:00,-0.524590164,-0.333333333,-0.29274575,,-0.1347775,-0.154256083,-0.37019,-0.288480952,-0.113203333,,-0.27625625,-0.42388125,,0.2112,-0.35062,-0.426764286,0.041625,,-0.474086364,,,,,,,,,,,,-0.6230555
DE-Akm,28/03/2020 09:00,-0.524590164,-0.25,-0.294563,,-0.118201833,-0.144589167,-0.3673525,-0.282461905,-0.076165,,-0.201975,-0.41896875,,0.0321,-0.286985,-0.422385714,0.0538125,,-0.452295455,,,,,,,,,,,,-1.058215
DE-Akm,28/03/2020 10:00,-0.524590164,-0.166666667,-0.295109,,-0.091846667,-0.13992365,-0.36536,-0.277983333,-0.046265,,-0.139553125,-0.414354688,,-0.0793,-0.2344425,-0.417640476,0.06171875,,-0.435745455,,,,,,,,,,,,-1.273095
DE-Akm,28/03/2020 11:00,-0.524590164,-0.083333333,-0.295063,,-0.095049833,-0.13580855,-0.3631925,-0.27417619,-0.026855,,-0.103682813,-0.412928125,,-0.2072,-0.200575,-0.414854762,0.0704375,,-0.414009091,,,,,,,,,,,,-1.349
DE-Akm,28/03/2020 16:00,-0.524590164,0.333333333,-0.29532425,,-0.13975,-0.145572233,-0.3633775,-0.2773,-0.125731667,,-0.29745625,-0.425673438,,0.00265,-0.3707075,-0.432688095,0.0703125,,-0.439618182,,,,,,,,,,,,0.03
DE-Akm,28/03/2020 17:00,-0.524590164,0.416666667,-0.29514,,-0.162228208,-0.1527556,-0.3670925,-0.283388095,-0.16658,,-0.379728125,-0.432617188,,-0.03575,-0.445005,-0.442542857,0.06128125,,-0.440995455,,,,,,,,,,,,0.7425
DE-Akm,28/03/2020 18:00,-0.524590164,0.5,-0.29531425,,-0.176379583,-0.154595833,-0.370025,-0.289554762,-0.191001667,,-0.430075,-0.43695,,-0.06225,-0.494345,-0.45127381,0.04984375,,-0.445118182,,,,,,,,,,,,2.31769
DE-Akm,29/03/2020 08:00,-0.519125683,-0.333333333,-0.29389725,,-0.168251363,-0.157531567,-0.3405775,-0.297421429,-0.153666667,,-0.406064063,-0.435623438,,0.3912,-0.4740275,-0.449340476,0.01428125,,-0.492840909,,,,,,,,,,,,0.566875
DE-Akm,29/03/2020 09:00,-0.519125683,-0.25,-0.2944245,,-0.148889167,-0.154014533,-0.3416775,-0.297704762,-0.130588333,,-0.362865625,-0.433209375,,0.424,-0.4348325,-0.445747619,0.01065625,,-0.495222727,,,,,,,,,,,,0.552727
DE-Akm,29/03/2020 10:00,-0.519125683,-0.166666667,-0.290643,,-0.144510583,-0.1572375,-0.34142,-0.295507143,-0.102438333,,-0.30741875,-0.429145313,,0.35865,-0.3842125,-0.439707143,0.014375,,-0.4907,,,,,,,,,,,,-0.76
DE-Akm,29/03/2020 11:00,-0.519125683,-0.083333333,-0.2924565,,-0.132494717,-0.151408967,-0.3421375,-0.295069048,-0.079216667,,-0.26133125,-0.425503125,,0.34475,-0.342485,-0.434261905,0.01421875,,-0.489777273,,,,,,,,,,,,-0.7895
DE-Akm,29/03/2020 12:00,-0.519125683,0,-0.29234125,,-0.143475,-0.155073617,-0.342495,-0.294564286,-0.107091667,,-0.3128125,-0.428904688,,0.2533,-0.388015,-0.43865,0.018375,,-0.483063636,,,0.070501066,0.177195305,0.03622495,0.060540446,0.215148752,0.185602608,0.111252003,0,0,-0.29375
DE-Akm,29/03/2020 13:00,-0.519125683,0.083333333,-0.290848,,-0.139080167,-0.15259555,-0.347105,-0.293197619,-0.094663333,,-0.282196875,-0.426675,,0.1508,-0.360215,-0.435683333,0.02109375,,-0.475286364,,,,,,,,,,,,-1.002915
DE-Akm,29/03/2020 14:00,-0.519125683,0.166666667,-0.2922195,,-0.121688,-0.152310567,-0.3627575,-0.291919048,-0.074508333,,-0.223446875,-0.421553125,,0.0734,-0.30443,-0.427535714,0.02278125,,-0.469222727,,,,,,,,,,,,-0.7775
DE-Akm,29/03/2020 15:00,-0.519125683,0.25,-0.29153175,,-0.1404732,-0.15328125,-0.365765,-0.29352619,-0.117406667,,-0.304996875,-0.427353125,,0.0239,-0.37618,-0.435838095,0.0213125,,-0.466222727,,,,,,,,,,,,-0.69
DE-Akm,29/03/2020 17:00,-0.519125683,0.416666667,-0.2926635,,-0.156522283,-0.157577417,-0.3873125,-0.297930952,-0.16584,,-0.372870312,-0.4318125,,-0.11015,-0.43693,-0.44062619,0.01753125,,-0.458536364,,,,,,,,,,,,0.1675
DE-Akm,29/03/2020 18:00,-0.519125683,0.5,-0.29232425,,-0.17084115,-0.16181875,-0.38107,-0.301302381,-0.190715,,-0.430935938,-0.437034375,,-0.09745,-0.4949875,-0.451061905,0.01109375,,-0.462268182,,,,,,,,,,,,0.3325
DE-Akm,30/03/2020 06:00,-0.513661202,-0.5,-0.29343625,,-0.16942775,-0.159236417,-0.3615925,-0.30602619,-0.168186667,,-0.420659375,-0.43624375,,0.2637,-0.4838775,-0.449392857,-0.00878125,,-0.48815,,,,,,,,,,,,0.666
DE-Akm,30/03/2020 07:00,-0.513661202,-0.416666667,-0.29412125,,-0.160668043,-0.155652167,-0.3548075,-0.303514286,-0.143536667,,-0.3788875,-0.433239063,,0.21865,-0.4468175,-0.445361905,-0.002,,-0.4847,,,,,,,,,,,,0.578
DE-Akm,30/03/2020 08:00,-0.513661202,-0.333333333,-0.29397675,,-0.161260762,-0.15622585,-0.34735,-0.303180952,-0.14124,,-0.379376563,-0.431629687,,0.39645,-0.451215,-0.446061905,-0.00403125,,-0.49445,,,,,,,,,,,,0.526875
DE-Akm,30/03/2020 09:00,-0.513661202,-0.25,-0.29382,,-0.150073733,-0.15367025,-0.345795,-0.301921429,-0.113538333,,-0.32385,-0.425970313,,0.4505,-0.4019975,-0.438540476,-0.0023125,,-0.497313636,,,,,,,,,,,,0.1003335
DE-Akm,30/03/2020 10:00,-0.513661202,-0.166666667,-0.29356625,,-0.155363333,-0.156561533,-0.344035,-0.301511905,-0.125538333,,-0.351182812,-0.430767188,,0.4572,-0.4272275,-0.444159524,0.00078125,,-0.4976,,,,,,,,,,,,0.30138905
DE-Akm,30/03/2020 11:00,-0.513661202,-0.083333333,-0.29339,,-0.1449413,-0.152747833,-0.341985,-0.298171429,-0.099163333,,-0.301148438,-0.428240625,,0.4283,-0.3811375,-0.439328571,0.00825,,-0.495581818,,,,,,,,,,,,-0.244
DE-Akm,30/03/2020 12:00,-0.513661202,0,-0.292806,,-0.145837273,-0.156991667,-0.340095,-0.296111905,-0.109066667,,-0.314628125,-0.429285938,,0.3635,-0.3984925,-0.44197381,0.01578125,,-0.490909091,,,0.071135969,0.177801552,0.036423135,0.060558482,0.216561117,0.18661449,0.111777107,0,0,0.0385
DE-Akm,30/03/2020 13:00,-0.513661202,0.083333333,-0.29278175,,-0.146004077,-0.155349783,-0.3504475,-0.297597619,-0.095261667,,-0.282959375,-0.427154688,,0.4452,-0.3640275,-0.437245238,0.00940625,,-0.496622727,,,,,,,,,,,,-0.284943
DE-Akm,30/03/2020 14:00,-0.513661202,0.166666667,-0.2930295,,-0.103728833,-0.140801383,-0.355805,-0.288247619,-0.024288333,,-0.124784375,-0.4148625,,0.2743,-0.2219775,-0.4178,0.02771875,,-0.482572727,,,,,,,,,,,,-1.72
DE-Akm,30/03/2020 15:00,-0.513661202,0.25,-0.292249,,-0.1225575,-0.1486209,-0.3557875,-0.2864,-0.066015,,-0.208754688,-0.420607812,,0.1418,-0.2916825,-0.426407143,0.034625,,-0.470495455,,,,,,,,,,,,-1.11875
DE-Akm,30/03/2020 16:00,-0.513661202,0.333333333,-0.2924415,,-0.149486617,-0.158806717,-0.3667325,-0.292211905,-0.14826,,-0.352979688,-0.43143125,,0.14815,-0.4282375,-0.44357619,0.03009375,,-0.472431818,,,,,,,,,,,,0.3145835
DE-Akm,30/03/2020 17:00,-0.513661202,0.416666667,-0.29192025,,-0.158314528,-0.161411167,-0.378575,-0.29512381,-0.16834,,-0.3795125,-0.432757813,,0.1819,-0.4493425,-0.443359524,0.02675,,-0.475995455,,,,,,,,,,,,0.2158335
DE-Akm,31/03/2020 06:00,-0.508196721,-0.5,-0.29385275,,-0.164924283,-0.157194117,-0.374315,-0.307938095,-0.16783,,-0.402254688,-0.432109375,,0.435,-0.4653275,-0.442440476,-0.00678125,,-0.496663636,,,,,,,,,,,,0.5823075
DE-Akm,31/03/2020 07:00,-0.508196721,-0.416666667,-0.293825,,-0.15620195,-0.156330267,-0.371465,-0.303780952,-0.148715,,-0.362320312,-0.427154688,,0.40465,-0.43074,-0.43825,-0.000375,,-0.494722727,,,,,,,,,,,,0.3048075
DE-Akm,31/03/2020 08:00,-0.508196721,-0.333333333,-0.29350075,,-0.15294815,-0.15783745,-0.3568425,-0.301783333,-0.127176667,,-0.337995313,-0.427282813,,0.33815,-0.4119225,-0.439169048,0.0021875,,-0.490768182,,,,,,,,,,,,0.10602585
DE-Akm,31/03/2020 09:00,-0.508196721,-0.25,-0.29135025,,-0.136761083,-0.154706767,-0.35616,-0.296704762,-0.078466667,,-0.241070313,-0.422879688,,0.22285,-0.3252825,-0.430671429,0.01203125,,-0.482272727,,,,,,,,,,,,-0.93143
DE-Akm,31/03/2020 10:00,-0.508196721,-0.166666667,-0.29102125,,-0.143381667,-0.15683125,-0.355925,-0.295307143,-0.109381667,,-0.298607813,-0.428170313,,0.11075,-0.3790575,-0.438890476,0.01696875,,-0.473704545,,,,,,,,,,,,-0.76
DE-Akm,31/03/2020 11:00,-0.508196721,-0.083333333,-0.2919025,,-0.131573783,-0.152895067,-0.35252,-0.292209524,-0.08297,,-0.24445,-0.424276563,,-0.02715,-0.3342725,-0.43382619,0.0218125,,-0.462354545,,,,,,,,,,,,-0.804
DE-Akm,31/03/2020 12:00,-0.508196721,0,-0.290425,,-0.132925,-0.1517025,-0.3532275,-0.291333333,-0.082436667,,-0.239565625,-0.424007813,,0.10105,-0.3323225,-0.434285714,0.02021875,-0.473,-0.472045455,-0.506555556,,0.071293075,0.179701638,0.036770789,0.060728142,0.219194993,0.186399126,0.112527444,0,0,-0.36143
DE-Akm,31/03/2020 13:00,-0.508196721,0.083333333,-0.29028,,-0.140946667,-0.153388333,-0.355325,-0.288869048,-0.077261667,,-0.225771875,-0.423076563,,0.03035,-0.3185875,-0.433054762,0.02475,-0.4765,-0.465345455,0.104083333,,,,,,,,,,,0.02
DE-Akm,31/03/2020 14:00,-0.508196721,0.166666667,-0.290525,,-0.111086667,-0.148873333,-0.365415,-0.287954762,-0.061576667,,-0.175189063,-0.418545313,,-0.0518,-0.27773,-0.427078571,0.02971875,-0.4505,-0.456972727,0.635277778,,,,,,,,,,,-1.065
DE-Akm,31/03/2020 15:00,-0.508196721,0.25,-0.290965,,-0.138371667,-0.150838333,-0.372955,-0.289795238,-0.105436667,,-0.253260938,-0.423740625,,-0.0261,-0.344055,-0.43292381,0.02990625,-0.4555,-0.458840909,0.696583333,,,,,,,,,,,-0.895
DE-Akm,31/03/2020 16:00,-0.508196721,0.333333333,-0.2910275,,-0.134653333,-0.149288333,-0.364825,-0.288654762,-0.106433333,,-0.270826563,-0.424473438,,-0.09405,-0.35222,-0.43267619,0.03471875,-0.4495,-0.451018182,0.579944444,,,,,,,,,,,-1.065
DE-Akm,31/03/2020 17:00,-0.508196721,0.416666667,-0.2913175,,-0.154563883,-0.160411667,-0.3801325,-0.29322619,-0.155811667,,-0.353195312,-0.4304,,-0.0859,-0.423255,-0.439792857,0.03315625,-0.465,-0.452522727,0.508972222,,,,,,,,,,,-0.14
DE-Akm,31/03/2020 18:00,-0.508196721,0.5,-0.29129125,,-0.170609167,-0.164824167,-0.3829875,-0.299771429,-0.190276667,,-0.425895313,-0.436610938,,0.00065,-0.4901125,-0.450404762,0.02359375,-0.483,-0.463540909,0.4055,,,,,,,,,,,0.0625
DE-Akm,01/04/2020 06:00,-0.50273224,-0.5,-0.2934175,,-0.169021667,-0.159097733,-0.34706,-0.300747619,-0.158498333,,-0.413078125,-0.435848437,,0.23475,-0.478825,-0.449859524,0.0085625,,-0.483731818,,,,,,,,,,,,0.5583335
DE-Akm,01/04/2020 07:00,-0.50273224,-0.416666667,-0.29394525,,-0.151017617,-0.15478615,-0.3460775,-0.298714286,-0.137246667,,-0.369098438,-0.4328,,0.2543,-0.44114,-0.445428571,0.01221875,,-0.484286364,,,,,,,,,,,,0.543077
DE-Akm,01/04/2020 08:00,-0.50273224,-0.333333333,-0.2908555,,-0.150855,-0.159473,-0.343395,-0.295704762,-0.114688333,,-0.321701563,-0.429639063,,0.27605,-0.40267,-0.441471429,0.018125,-0.439,-0.484686364,0.346472222,,,,,,,,,,,-0.215104
DE-Akm,01/04/2020 09:00,-0.50273224,-0.25,-0.29126175,,-0.134248333,-0.153823883,-0.3415975,-0.291730952,-0.074991667,,-0.23901875,-0.423640625,,0.28345,-0.3311375,-0.432309524,0.02309375,-0.441,-0.484209091,0.309472222,,,,,,,,,,,-1.204665
DE-Akm,01/04/2020 10:00,-0.50273224,-0.166666667,-0.2925475,,-0.119145,-0.153116833,-0.3428425,-0.287161905,-0.05978,,-0.1993375,-0.420875,,0.19945,-0.2989525,-0.429147619,0.03465625,-0.4335,-0.475231818,0.357638889,,,,,,,,,,,-0.9435715
DE-Akm,01/04/2020 11:00,-0.50273224,-0.083333333,-0.2934775,,-0.12361,-0.155425,-0.3378575,-0.2857,-0.068931667,,-0.22256875,-0.422821875,,0.1835,-0.319565,-0.432419048,0.0385,-0.4315,-0.472781818,0.360916667,,,,,,,,,,,-0.995
DE-Akm,01/04/2020 12:00,-0.50273224,0,-0.2938575,,-0.147518333,-0.1559,-0.336885,-0.28717381,-0.116218333,,-0.31885,-0.429440625,,0.1786,-0.403075,-0.442004762,0.03934375,-0.438,-0.472104545,0.32375,,0.072141621,0.18307732,0.037351442,0.061745286,0.223041763,0.188610605,0.113747783,0,0,-0.055
DE-Akm,01/04/2020 13:00,-0.50273224,0.083333333,-0.2940625,,-0.149738333,-0.15609,-0.3371975,-0.287238095,-0.122493333,,-0.331489063,-0.4303875,,0.1907,-0.41327,-0.442980952,0.04075,-0.436,-0.472731818,0.338611111,,,,,,,,,,,0.635
DE-Akm,01/04/2020 14:00,-0.50273224,0.166666667,-0.2939925,,-0.132088333,-0.15283,-0.33862,-0.284183333,-0.082761667,,-0.249021875,-0.42465625,,0.15865,-0.339855,-0.43422619,0.04578125,-0.428,-0.468177273,0.358277778,,,,,,,,,,,-0.455
DE-Akm,01/04/2020 15:00,-0.50273224,0.25,-0.294265,,-0.148338333,-0.156578333,-0.3380325,-0.284735714,-0.12082,,-0.32664375,-0.430104688,,0.13205,-0.4065825,-0.442295238,0.04828125,-0.4335,-0.464768182,0.361333333,,,,,,,,,,,0.09
DE-Akm,01/04/2020 16:00,-0.50273224,0.333333333,-0.2938975,,-0.163053333,-0.157283333,-0.33696,-0.28645,-0.15194,,-0.39236875,-0.434509375,,0.12055,-0.46278,-0.44862619,0.04778125,-0.4365,-0.463868182,0.392944444,,,,,,,,,,,0.265
DE-Akm,01/04/2020 17:00,-0.50273224,0.416666667,-0.29419825,,-0.17129945,-0.15853445,-0.337735,-0.288097619,-0.165065,,-0.420679688,-0.436414063,,0.1518,-0.4863775,-0.451440476,0.04475,-0.445,-0.467918182,0.402055556,,,,,,,,,,,0.9
DE-Akm,02/04/2020 07:00,-0.49726776,-0.416666667,-0.29363975,,-0.158761667,-0.157513333,-0.339725,-0.290388095,-0.141358333,,-0.373045312,-0.43318125,,0.2646,-0.4454,-0.445885714,0.035375,,-0.480440909,,,,,,,,,,,,0.4308335
DE-Akm,02/04/2020 08:00,-0.49726776,-0.333333333,-0.2930125,,-0.151,-0.159671667,-0.3396925,-0.288459524,-0.123976667,,-0.335298438,-0.430726563,,0.23725,-0.4139725,-0.442680952,0.0386875,-0.439,-0.477354545,0.371722222,,,,,,,,,,,0.2758335
DE-Akm,02/04/2020 09:00,-0.49726776,-0.25,-0.29352,,-0.131635,-0.154735,-0.34602,-0.284933333,-0.079675,,-0.231770313,-0.423245312,,0.1916,-0.3265,-0.432214286,0.04378125,-0.442,-0.471863636,0.322916667,,,,,,,,,,,-0.59
DE-Akm,02/04/2020 10:00,-0.49726776,-0.166666667,-0.29419,,-0.096723333,-0.145196667,-0.3647825,-0.28062381,-0.021773333,,-0.069471875,-0.410840625,,0.12755,-0.1981325,-0.414857143,0.05071875,-0.4305,-0.463345455,0.29875,,,,,,,,,,,-1.645
DE-Akm,02/04/2020 11:00,-0.49726776,-0.083333333,-0.295095,,-0.095781667,-0.141913333,-0.3625,-0.278109524,-0.012758333,,-0.054564063,-0.4110375,,0.04605,-0.1853225,-0.41587619,0.05715625,-0.424,-0.452113636,0.288805556,,,,,,,,,,,-0.97
DE-Akm,02/04/2020 12:00,-0.49726776,0,-0.295435,,-0.09406,-0.136038333,-0.3575,-0.276247619,-0.004775,,-0.046242187,-0.410629687,,-0.00755,-0.1740275,-0.41362381,0.0619375,-0.421,-0.443659091,0.287027778,,0.072517285,0.183796055,0.037484579,0.06212837,0.223687973,0.188996587,0.114215634,0,0,-1.035
DE-Akm,02/04/2020 13:00,-0.49726776,0.083333333,-0.29569,,-0.1412,-0.14696,-0.3403175,-0.280361905,-0.102096667,,-0.277429687,-0.426775,,-0.0354,-0.36695,-0.43785,0.05965625,-0.4255,-0.442022727,0.325222222,,,,,,,,,,,0.115
DE-Akm,02/04/2020 14:00,-0.49726776,0.166666667,-0.29601,,-0.145745,-0.147756667,-0.3354725,-0.2812,-0.111335,,-0.303159375,-0.428764063,,-0.0209,-0.3894075,-0.440590476,0.05846875,-0.426,-0.444281818,0.299083333,,,,,,,,,,,0.435
DE-Akm,02/04/2020 15:00,-0.49726776,0.25,-0.2960275,,-0.159305,-0.148526667,-0.3353575,-0.283014286,-0.139225,,-0.361889063,-0.4325875,,-0.0032,-0.4386425,-0.445711905,0.0568125,-0.43,-0.447145455,0.294722222,,,,,,,,,,,1.115
DE-Akm,02/04/2020 16:00,-0.49726776,0.333333333,-0.2965675,,-0.163616667,-0.147991667,-0.3389325,-0.283447619,-0.14017,,-0.361284375,-0.43251875,,-0.01895,-0.43634,-0.445142857,0.05715625,-0.431,-0.445286364,0.260916667,,,,,,,,,,,0.62
DE-Akm,02/04/2020 17:00,-0.49726776,0.416666667,-0.296525,,-0.17267,-0.150801667,-0.33693,-0.285016667,-0.162748333,,-0.412296875,-0.435892188,,-0.02105,-0.4792375,-0.450266667,0.05565625,-0.434,-0.445945455,0.268611111,,,,,,,,,,,0.7085
DE-Akm,03/04/2020 06:00,-0.491803279,-0.5,-0.29308875,,-0.162313883,-0.15944855,-0.3564375,-0.295766667,-0.161055,,-0.396510938,-0.434535938,,0.1835,-0.4646075,-0.446580952,0.0249375,,-0.476609091,,,,,,,,,,,,0.431667
DE-Akm,03/04/2020 07:00,-0.491803279,-0.416666667,-0.29233375,,-0.140490417,-0.155720833,-0.37195,-0.293185714,-0.123258333,,-0.294896875,-0.425871875,,0.1708,-0.3754675,-0.433030952,0.02975,,-0.474313636,0.431222222,,,,,,,,,,,-0.45
DE-Akm,03/04/2020 08:00,-0.491803279,-0.333333333,-0.29386,,-0.128373333,-0.153693333,-0.35965,-0.289895238,-0.100116667,,-0.257929688,-0.423246875,,0.16655,-0.3479575,-0.431464286,0.0343125,-0.407,-0.4726,0.499777778,,,,,,,,,,,0.355
DE-Akm,03/04/2020 09:00,-0.491803279,-0.25,-0.29368725,,-0.113411667,-0.152439283,-0.3471075,-0.289671429,-0.089358333,,-0.25404375,-0.424417188,,0.19245,-0.3477275,-0.434897619,0.032375,-0.401,-0.474590909,0.530694444,,,,,,,,,,,-1.805
