SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
GL-ZaF,05/05/2011 07:00,-0.322404372,-0.416666667,-0.29691225,,-0.170521917,-0.16301615,,,,,-0.27109375,,-0.5,,-0.3594,,-0.015484375,,-0.485336364,,,,,,,,,,,,0.02667255
GL-ZaF,05/05/2011 09:00,-0.322404372,-0.25,-0.29792875,,-0.168234125,-0.16556306,,,,,-0.17921875,,-0.5,,-0.284625,,-0.010834375,,-0.482104545,,,,,,,,,,,,-0.202198
GL-ZaF,05/05/2011 17:00,-0.322404372,0.416666667,-0.29973375,,-0.167692018,-0.166610498,,,,,-0.200625,,-0.5,,-0.30383325,,-0.00206875,,-0.484404545,,,,,,,,,,,,-0.2326465
GL-ZaF,05/05/2011 18:00,-0.322404372,0.5,-0.29980875,,-0.168290192,-0.16569082,,,,,-0.29265625,,-0.5,,-0.3545125,,-0.0062125,,-0.485018182,,,,,,,,,,,,-0.1334315
GL-ZaF,05/05/2011 20:00,-0.322404372,0.666666667,-0.2983875,,-0.172402038,-0.16397323,,,,,-0.344375,,-0.5,,-0.4123375,,-0.012959375,,-0.489990909,,,,,,,,,,,,-0.057184
GL-ZaF,06/05/2011 08:00,-0.316939891,-0.333333333,-0.2957655,,-0.169020628,-0.164944608,,,,,-0.28,,-0.5,,-0.394875,,-0.0141875,,-0.490136364,,,,,,,,,,,,0.0609131
GL-ZaF,06/05/2011 09:00,-0.316939891,-0.25,-0.29570175,,-0.168494055,-0.16405162,,,,,-0.23,,-0.5,,-0.372425,,-0.010115625,,-0.487563636,,,,,,,,,,,,0.0803335
GL-ZaF,06/05/2011 10:00,-0.316939891,-0.166666667,-0.29655975,,-0.16901159,-0.163900802,,,,,-0.19453125,,-0.5,,-0.35165,,-0.00733125,,-0.485227273,,,,,,,,,,,,-0.04697545
GL-ZaF,06/05/2011 11:00,-0.316939891,-0.083333333,-0.2972615,,-0.16970094,-0.165527317,,,,,-0.16328125,,-0.5,,-0.3191,,-0.00736875,,-0.487322727,,,,,,,,,,,,-0.243
GL-ZaF,06/05/2011 12:00,-0.316939891,0,-0.29727975,,-0.169042728,-0.165235003,,,,,-0.17984375,,-0.5,,-0.314925,,-0.004434375,,-0.485981818,,,0.883161424,0.842315701,0.858899053,0.885117891,0.426178009,0.113795493,0.041853443,0.999999996,0,-0.202381
GL-ZaF,06/05/2011 13:00,-0.316939891,0.083333333,-0.2965995,,-0.168372403,-0.165211598,,,,,-0.15390625,,-0.5,,-0.28985,,-0.003578125,,-0.483622727,,,,,,,,,,,,-0.179201
GL-ZaF,06/05/2011 14:00,-0.316939891,0.166666667,-0.29652075,,-0.1679559,-0.165320948,,,,,-0.16,,-0.5,,-0.2824,,-0.00225625,,-0.482963636,,,,,,,,,,,,-0.237311
GL-ZaF,06/05/2011 15:00,-0.316939891,0.25,-0.296494,,-0.167262272,-0.165223505,,,,,-0.18046875,,-0.5,,-0.263225,,-0.0033125,,-0.481431818,,,,,,,,,,,,-0.275086
GL-ZaF,06/05/2011 16:00,-0.316939891,0.333333333,-0.29652125,,-0.168529802,-0.164745145,,,,,-0.20890625,,-0.5,,-0.31115,,-0.003584375,,-0.484527273,,,,,,,,,,,,-0.1539184
GL-ZaF,06/05/2011 17:00,-0.316939891,0.416666667,-0.29625025,,-0.168765558,-0.163544042,,,,,-0.22875,,-0.5,,-0.351725,,-0.005603125,,-0.485036364,,,,,,,,,,,,-0.04697545
GL-ZaF,06/05/2011 19:00,-0.316939891,0.583333333,-0.29556825,,-0.168870838,-0.16536779,,,,,-0.3353125,,-0.5,,-0.4159,,-0.0131875,,-0.490277273,,,,,,,,,,,,0.0212025
GL-ZaF,06/05/2011 20:00,-0.316939891,0.666666667,-0.29828075,,-0.172565003,-0.163814407,,,,,-0.364375,,-0.5,,-0.433275,,-0.013584375,,-0.488195455,,,,,,,,,,,,0.03442365
GL-ZaF,07/05/2011 05:00,-0.31147541,-0.583333333,-0.2953895,,-0.16842108,-0.16570829,,,,,-0.345625,,-0.5,,-0.406075,,-0.013928125,,-0.490677273,,,,,,,,,,,,0.0388494
GL-ZaF,07/05/2011 07:00,-0.31147541,-0.416666667,-0.29874225,,-0.171365085,-0.163982933,,,,,-0.2775,,-0.5,,-0.33044175,,-0.021303125,,-0.487136364,,,,,,,,,,,,-0.00336905
GL-ZaF,07/05/2011 08:00,-0.31147541,-0.333333333,-0.29657625,,-0.168359682,-0.165245508,,,,,-0.21625,,-0.5,,-0.294225,,-0.0038125,,-0.484340909,,,,,,,,,,,,-0.179201
GL-ZaF,07/05/2011 09:00,-0.31147541,-0.25,-0.29596425,,-0.167087178,-0.165141458,,,,,-0.1734375,,-0.5,,-0.257575,,-0.003934375,,-0.481590909,,,,,,,,,,,,-0.312861
GL-ZaF,07/05/2011 16:00,-0.31147541,0.333333333,-0.301254,,-0.170468705,-0.160834773,,,,,-0.1625,,-0.5,,-0.261775,,-0.004034375,-0.484925,-0.482990909,,,,,,,,,,,,-0.2124735
GL-ZaF,07/05/2011 17:00,-0.31147541,0.416666667,-0.3012975,,-0.171585283,-0.1643552,,,,,-0.2021875,,-0.5,,-0.29225,,-0.0031625,-0.478125,-0.485809091,,,,,,,,,,,,-0.16176115
GL-ZaF,07/05/2011 18:00,-0.31147541,0.5,-0.3012825,,-0.178850883,-0.1603629,,,,,-0.2865625,,-0.5,,-0.33575625,,-0.007403125,-0.473145,-0.47605,,,,,,,,,,,,-0.2051875
GL-ZaF,07/05/2011 19:00,-0.31147541,0.583333333,-0.30127275,,-0.17895645,-0.159395433,,,,,-0.30203125,,-0.5,,-0.37785,,-0.0110875,-0.48182,-0.488172727,,,,,,,,,,,,0.0484614
GL-ZaF,07/05/2011 20:00,-0.31147541,0.666666667,-0.3012415,,-0.172287167,-0.163687048,,,,,-0.3365625,,-0.5,,-0.40934175,,-0.015621875,-0.485825,-0.481118182,,,,,,,,,,,,-0.2213965
GL-ZaF,07/05/2011 21:00,-0.31147541,0.75,-0.301244,,-0.173541848,-0.160723167,,,,,-0.3725,,-0.5,,-0.45028775,,-0.017409375,-0.479005,-0.482045455,,,,,,,,,,,,0.10848315
GL-ZaF,08/05/2011 01:00,-0.306010929,-0.916666667,-0.301217,,-0.17950715,-0.1638599,,,,,-0.430625,,-0.5,,-0.4991375,,-0.029978125,-0.492425,-0.486127273,,,,,,,,,,,,0.073152
GL-ZaF,08/05/2011 07:00,-0.306010929,-0.416666667,-0.30117575,,-0.175476717,-0.162793117,,,,,-0.27328125,,-0.5,,-0.356525,,-0.00871875,-0.494775,-0.486895455,,,,,,,,,,,,-0.00859245
GL-ZaF,08/05/2011 08:00,-0.306010929,-0.333333333,-0.30115575,,-0.17382195,-0.165523533,,,,,-0.245,,-0.5,,-0.33890825,,-0.012875,-0.485805,-0.482981818,,,,,,,,,,,,-0.01738375
GL-ZaF,08/05/2011 10:00,-0.306010929,-0.166666667,-0.3010835,,-0.1644747,-0.166349217,,,,,-0.1825,,-0.5,,-0.303625,,-0.005209375,-0.494995,-0.486104545,,,,,,,,,,,,-0.119631
GL-ZaF,08/05/2011 11:00,-0.306010929,-0.083333333,-0.2950505,,-0.167104893,-0.164749883,,,,,-0.16546875,,-0.5,0.0643,-0.300975,,-0.01020625,,-0.482840909,,,,,,,,,,,,-0.0749883
GL-ZaF,08/05/2011 12:00,-0.306010929,0,-0.29509575,,-0.166509817,-0.166250433,,,,,-0.14515625,,-0.5,0.01635,-0.28455,,-0.00970625,-0.489405,-0.4759,,,0.87721456,0.837108727,0.850704345,0.878535108,0.419775359,0.097640603,0.042577014,0.999999996,0,-0.1576695
GL-ZaF,08/05/2011 14:00,-0.306010929,0.166666667,-0.2950905,,-0.161756717,-0.162397278,,,,,-0.10296875,,-0.5,-0.006,-0.23375,,0.00615625,-0.490055,-0.469818182,,,,,,,,,,,,-0.1085645
GL-ZaF,08/05/2011 16:00,-0.306010929,0.333333333,-0.294994,,-0.164107252,-0.165690355,,,,,-0.14875,,-0.5,0.0325,-0.2721125,,0.004734375,-0.494215,-0.472604545,,,,,,,,,,,,-0.2228505
GL-ZaF,08/05/2011 17:00,-0.306010929,0.416666667,-0.29492975,,-0.180967467,-0.165424452,,,,,-0.2053125,,-0.5,0.0205,-0.305075,,0.000103125,-0.47432,-0.473331818,,,,,,,,,,,,-0.288946
GL-ZaF,08/05/2011 18:00,-0.306010929,0.5,-0.295147,,-0.172197633,-0.1627971,,,,,-0.255625,,-0.5,0.0221,-0.3473,,-0.003734375,-0.47103,-0.474590909,,,,,,,,,,,,-0.16837615
GL-ZaF,08/05/2011 19:00,-0.306010929,0.583333333,-0.29520425,,-0.168653317,-0.165843217,,,,,-0.29,,-0.5,0.01845,-0.3883375,,-0.005575,-0.489305,-0.474909091,,,,,,,,,,,,-0.00348541
GL-ZaF,08/05/2011 20:00,-0.306010929,0.666666667,-0.29514825,,-0.17141715,-0.166668467,,,,,-0.35125,,-0.5,0.1165,-0.4214175,,-0.017309375,-0.494355,-0.482604545,,,,,,,,,,,,-0.0240022
GL-ZaF,09/05/2011 03:00,-0.300546448,-0.75,-0.2950375,,-0.177373567,-0.166023842,,,,,,,-0.5,0.2165,,,-0.046528125,-0.485175,-0.490972727,,,,,,,,,,,,0.201854
GL-ZaF,09/05/2011 04:00,-0.300546448,-0.666666667,-0.294969,,-0.1693039,-0.1642908,,,,,,,-0.5,0.2725,,,-0.054875,-0.477435,-0.493390909,,,,,,,,,,,,0.1038278
GL-ZaF,09/05/2011 13:00,-0.300546448,0.083333333,-0.29570275,,-0.166300183,-0.164679283,,,,,-0.08640625,,-0.5,0.19435,-0.2136,,-0.00508125,-0.489325,-0.4839,,,,,,,,,,,,-0.0380475
GL-ZaF,09/05/2011 15:00,-0.300546448,0.25,-0.29584525,,-0.166854417,-0.165110467,,,,,-0.12234375,,-0.5,0.249,-0.242325,,-0.002759375,-0.494315,-0.486495455,,,,,,,,,,,,-0.10545615
GL-ZaF,09/05/2011 16:00,-0.300546448,0.333333333,-0.2958755,,-0.167013467,-0.165336467,,,,,-0.1559375,,-0.5,0.2335,-0.268575,,0.000403125,-0.496205,-0.485127273,,,,,,,,,,,,-0.09770375
GL-ZaF,09/05/2011 17:00,-0.300546448,0.416666667,-0.295937,,-0.167359533,-0.16578935,,,,,-0.1984375,,-0.5,0.278,-0.30165,,-0.0025875,-0.49621,-0.488027273,,,,,,,,,,,,-0.09108125
GL-ZaF,09/05/2011 18:00,-0.300546448,0.5,-0.29606575,,-0.167069967,-0.166757917,,,,,-0.28625,,-0.5,0.306,-0.34100625,,-0.003240625,-0.49619,-0.489572727,,,,,,,,,,,,-0.168409
GL-ZaF,09/05/2011 19:00,-0.300546448,0.583333333,-0.29606325,,-0.1657773,-0.166560983,,,,,-0.294375,,-0.5,0.2815,-0.379375,,0.000725,-0.493745,-0.487740909,,,,,,,,,,,,0.0521773
GL-ZaF,09/05/2011 20:00,-0.300546448,0.666666667,-0.2959235,,-0.168393,-0.167109067,,,,,-0.3590625,,-0.5,0.3465,-0.435175,,-0.0135,-0.49064,-0.492695455,,,,,,,,,,,,0.06012675
GL-ZaF,10/05/2011 00:00,-0.295081967,-1,-0.29549775,,-0.170958483,-0.168813317,,,,,,,-0.5,0.3475,-0.5,,-0.03049375,-0.4877,-0.4941,,,,,,,,,,,,0.287807
GL-ZaF,10/05/2011 01:00,-0.295081967,-0.916666667,-0.29545875,,-0.1608146,-0.163614933,,,,,,,-0.5,0.305,-0.4972225,,-0.028540625,-0.47348,-0.492277273,,,,,,,,,,,,-0.116302835
GL-ZaF,10/05/2011 02:00,-0.295081967,-0.833333333,-0.295424,,-0.172996783,-0.168082317,,,,,,,-0.5,0.3185,,,-0.034421875,-0.49326,-0.493304545,,,,,,,,,,,,-0.0107564
GL-ZaF,10/05/2011 04:00,-0.295081967,-0.666666667,-0.29542175,,-0.16634075,-0.166843767,,,,,,,-0.5,0.308,,,-0.034015625,-0.486795,-0.492890909,,,,,,,,,,,,0.09167935
GL-ZaF,10/05/2011 06:00,-0.295081967,-0.5,-0.29539725,,-0.169276333,-0.166494917,,,,,-0.3665625,,-0.5,0.2265,-0.4347625,,-0.029253125,-0.491505,-0.489268182,,,,,,,,,,,,0.0760458
GL-ZaF,10/05/2011 08:00,-0.295081967,-0.333333333,-0.295415,,-0.168700717,-0.163646083,,,,,-0.31625,,-0.5,0.235,-0.408425,,-0.02845625,-0.49259,-0.4895,,,,,,,,,,,,0.0216518
GL-ZaF,10/05/2011 11:00,-0.295081967,-0.083333333,-0.29523625,,-0.1624641,-0.160954517,,,,,-0.2175,,-0.5,0.11035,-0.353025,,-0.022078125,-0.482865,-0.483327273,,,,,,,,,,,,0.11504285
GL-ZaF,10/05/2011 12:00,-0.295081967,0,-0.29529325,,-0.170675083,-0.157569133,,,,,-0.21234375,,-0.5,0.11655,-0.34305,,-0.0188125,-0.482865,-0.482945455,,,0.858889939,0.813772812,0.835058622,0.861992785,0.394014002,0.096426647,0.043864451,0.999999996,0,0.0615196
GL-ZaF,10/05/2011 13:00,-0.295081967,0.083333333,-0.2953365,,-0.168208417,-0.16248945,,,,,-0.233125,,-0.5,0.09145,-0.3614875,,-0.01226875,-0.48447,-0.480359091,,,,,,,,,,,,0.06463535
GL-ZaF,10/05/2011 14:00,-0.295081967,0.166666667,-0.29524375,,-0.170957533,-0.159367683,,,,,-0.2634375,,-0.5,0.08595,-0.382925,,-0.01635,-0.474545,-0.481027273,,,,,,,,,,,,0.0744805
GL-ZaF,10/05/2011 15:00,-0.295081967,0.25,-0.2952605,,-0.16966925,-0.163362717,,,,,-0.2365625,,-0.5,0.0964,-0.35875,,-0.016559375,-0.4684,-0.48155,,,,,,,,,,,,0.0256243
GL-ZaF,10/05/2011 16:00,-0.295081967,0.333333333,-0.295225,,-0.165507133,-0.163448233,,,,,,,-0.5,0.1573,-0.3862585,,-0.021921875,-0.479145,-0.4852,,,,,,,,,,,,0.004267
GL-ZaF,10/05/2011 17:00,-0.295081967,0.416666667,-0.29521075,,-0.1668498,-0.1639776,,,,,-0.31328125,,-0.5,0.2095,-0.4186,,-0.025628125,-0.491675,-0.488086364,,,,,,,,,,,,0.0536639
GL-ZaF,10/05/2011 19:00,-0.295081967,0.583333333,-0.2951945,,-0.167384783,-0.16274845,,,,,-0.356875,,-0.5,0.2225,-0.4550925,,-0.029240625,-0.48262,-0.489109091,,,,,,,,,,,,-0.1480595
GL-ZaF,10/05/2011 20:00,-0.295081967,0.666666667,-0.295202,,-0.168651617,-0.163671617,,,,,,,-0.5,0.22235,,,-0.029896875,-0.48125,-0.489118182,,,,,,,,,,,,-0.05562925
GL-ZaF,10/05/2011 21:00,-0.295081967,0.75,-0.29528375,,-0.163735033,-0.1673231,,,,,,,-0.5,0.3685,,,-0.033925,-0.47099,-0.495122727,,,,,,,,,,,,0.1069404
GL-ZaF,10/05/2011 22:00,-0.295081967,0.833333333,-0.29528,,-0.165793367,-0.169977922,,,,,,,-0.5,0.4085,,,-0.03369375,-0.474485,-0.496604545,,,,,,,,,,,,0.129959
GL-ZaF,11/05/2011 00:00,-0.289617486,-1,-0.29523675,,-0.169804443,-0.166187983,,,,,,,-0.5,0.3355,-0.5,,-0.02920625,-0.452635,-0.493540909,,,,,,,,,,,,0.287807
GL-ZaF,11/05/2011 07:00,-0.289617486,-0.416666667,-0.2953385,,-0.168583863,-0.164790542,,,,,-0.34265625,,-0.5,0.3585,-0.4394,,-0.01629375,-0.454985,-0.493509091,,,,,,,,,,,,0.0639734
GL-ZaF,11/05/2011 08:00,-0.289617486,-0.333333333,-0.29532925,,-0.168446717,-0.164436523,,,,,-0.33046875,,-0.499666667,0.3605,-0.4367,,-0.016434375,-0.45386,-0.493613636,,,,,,,,,,,,0.0469265
GL-ZaF,11/05/2011 11:00,-0.289617486,-0.083333333,-0.295335,,-0.16668901,-0.166989372,,,,,-0.25875,,-0.5,0.362,-0.3931,,-0.012990625,-0.446625,-0.493413636,,,,,,,,,,,,0.0097611
GL-ZaF,11/05/2011 12:00,-0.289617486,0,-0.29534975,,-0.16948915,-0.166381167,,,,,-0.24484375,,-0.5,0.405,-0.385775,,-0.012884375,-0.481925,-0.495463636,,,0.849126198,0.799690284,0.824865912,0.852182374,0.380144432,0.09514627,0.044381901,0.999999996,0,0.3083265
GL-ZaF,11/05/2011 13:00,-0.289617486,0.083333333,-0.29533275,,-0.168672533,-0.166529283,,,,,-0.2709375,,-0.5,0.3925,-0.39585825,,-0.010946875,-0.48532,-0.4947,,,,,,,,,,,,0.01872355
GL-ZaF,11/05/2011 14:00,-0.289617486,0.166666667,-0.295248,,-0.167613383,-0.166781867,,,,,-0.251875,,-0.5,0.3685,-0.38524175,,-0.00959375,-0.493955,-0.493404545,,,,,,,,,,,,0.0530552
GL-ZaF,11/05/2011 15:00,-0.289617486,0.25,-0.2951795,,-0.169261982,-0.16617005,,,,,-0.25609375,,-0.5,0.397,-0.382825,,-0.011025,-0.49376,-0.494959091,,,,,,,,,,,,0.092699
GL-ZaF,11/05/2011 16:00,-0.289617486,0.333333333,-0.29514275,,-0.167698922,-0.16725625,,,,,-0.27234375,,-0.5,0.3925,-0.3907,,-0.0103,-0.490355,-0.494681818,,,,,,,,,,,,0.092699
GL-ZaF,11/05/2011 18:00,-0.289617486,0.5,-0.29510325,,-0.167095194,-0.165390598,,,,,-0.3190625,,-0.5,0.346,-0.41905,,-0.00589375,-0.465335,-0.492013636,,,,,,,,,,,,0.0856058
GL-ZaF,11/05/2011 19:00,-0.289617486,0.583333333,-0.2951525,,-0.171611562,-0.165833923,,,,,-0.34578125,,-0.5,0.281,-0.437,,-0.002053125,-0.47133,-0.488122727,,,,,,,,,,,,0.190527
GL-ZaF,11/05/2011 20:00,-0.289617486,0.666666667,-0.295255,,-0.17647,-0.166566783,,,,,-0.3690625,,-0.5,0.2595,-0.4502125,,-0.000640625,-0.47532,-0.486736364,,,,,,,,,,,,0.0068595
GL-ZaF,11/05/2011 21:00,-0.289617486,0.75,-0.2952595,,-0.181036,-0.16542815,,,,,,,-0.5,0.2665,,,-0.00035625,-0.48613,-0.487086364,,,,,,,,,,,,0.058033
GL-ZaF,11/05/2011 22:00,-0.289617486,0.833333333,-0.29510575,,-0.1779864,-0.166023325,,,,,,,-0.5,0.314,,,-0.002328125,-0.474335,-0.489945455,,,,,,,,,,,,-0.15383375
GL-ZaF,11/05/2011 23:00,-0.289617486,0.916666667,-0.2951475,,-0.165488133,-0.166083417,,,,,,,-0.5,0.253,,,-0.000390625,-0.46045,-0.486340909,,,,,,,,,,,,0.1524695
GL-ZaF,12/05/2011 00:00,-0.284153005,-1,-0.295121,,-0.169558283,-0.166464633,,,,,,,-0.5,0.2985,-0.5,,-0.006190625,-0.487665,-0.489513636,,,,,,,,,,,,0.2358215
GL-ZaF,12/05/2011 07:00,-0.284153005,-0.416666667,-0.2946755,,-0.1670805,-0.16661495,,,,,-0.32078125,,-0.5,0.3615,-0.4186,,-0.0083625,-0.493605,-0.493022727,,,,,,,,,,,,0.031305975
GL-ZaF,12/05/2011 08:00,-0.284153005,-0.333333333,-0.2946045,,-0.166801467,-0.166656867,,,,,-0.2890625,,-0.5,0.3515,-0.38709375,,-0.006140625,-0.4927,-0.4923,,,,,,,,,,,,0.03845375
GL-ZaF,12/05/2011 09:00,-0.284153005,-0.25,-0.2945915,,-0.167571317,-0.16647445,,,,,-0.229375,,-0.5,0.3155,-0.347275,,-0.000575,-0.49191,-0.489818182,,,,,,,,,,,,-0.0448475
GL-ZaF,12/05/2011 10:00,-0.284153005,-0.166666667,-0.2945315,,-0.16693785,-0.166642283,,,,,-0.23671875,,-0.5,0.329,-0.363075,,-0.000509375,-0.49213,-0.490559091,,,,,,,,,,,,-0.0427522
GL-ZaF,12/05/2011 11:00,-0.284153005,-0.083333333,-0.29456275,,-0.166424767,-0.166683467,,,,,-0.16703125,,-0.5,0.3145,-0.31055,,0.002684375,-0.492485,-0.489313636,,,,,,,,,,,,-0.0694228
GL-ZaF,12/05/2011 13:00,-0.284153005,0.083333333,-0.29446475,,-0.166814567,-0.1667862,,,,,-0.1421875,,-0.5,0.3165,-0.29235,,0.004209375,-0.486855,-0.4893,,,,,,,,,,,,-0.0790338
GL-ZaF,12/05/2011 14:00,-0.284153005,0.166666667,-0.29446775,,-0.167451683,-0.16667195,,,,,-0.120625,,-0.5,0.271,-0.269075,,0.0082125,-0.48904,-0.485977273,,,,,,,,,,,,-0.09680405
GL-ZaF,12/05/2011 15:00,-0.284153005,0.25,-0.29447425,,-0.168334383,-0.16633785,,,,,-0.13859375,,-0.5,0.277,-0.2777,,0.00954375,-0.49248,-0.486109091,,,,,,,,,,,,-0.172759
GL-ZaF,12/05/2011 16:00,-0.284153005,0.333333333,-0.29440575,,-0.166884083,-0.166713183,,,,,-0.139375,,-0.5,0.335,-0.279025,,0.004146875,-0.4905,-0.490377273,,,,,,,,,,,,-0.09301805
GL-ZaF,12/05/2011 17:00,-0.284153005,0.416666667,-0.2944185,,-0.167319633,-0.166507033,,,,,-0.20796875,,-0.5,0.323,-0.332125,,0.005040625,-0.4863,-0.489568182,,,,,,,,,,,,-0.0715237
GL-ZaF,12/05/2011 18:00,-0.284153005,0.5,-0.29442325,,-0.166803533,-0.16659525,,,,,-0.2734375,,-0.5,0.3045,-0.371925,,0.00580625,-0.49117,-0.488354545,,,,,,,,,,,,-0.054318602
GL-ZaF,12/05/2011 19:00,-0.284153005,0.583333333,-0.29438575,,-0.167570217,-0.166681533,,,,,-0.33859375,,-0.5,0.344,-0.430425,,0.0025875,-0.48641,-0.491068182,,,,,,,,,,,,0.1084256
GL-ZaF,12/05/2011 20:00,-0.284153005,0.666666667,-0.29434525,,-0.169735883,-0.166454983,,,,,-0.3653125,,-0.5,0.353,-0.4486375,,0.002609375,-0.49128,-0.491581818,,,,,,,,,,,,0.1217855
