SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
FI-Lom,21/02/2009 20:00,-0.721311475,0.666666667,-0.2999135,-0.16689,-0.168703842,-0.166497835,-0.36024175,-0.31724119,-0.167771667,0.091615385,-0.4375,,-0.5,0.39425,-0.499985,-0.4523,-0.038375,,-0.496286364,0.030555556,-0.43174,,,,,,,,,,-0.0815499
FI-Lom,21/02/2009 21:00,-0.721311475,0.75,-0.299912,-0.16689,-0.168785057,-0.166524101,-0.36051375,-0.317347619,-0.167771667,0.091038462,-0.4375,,-0.499933333,0.38785,-0.499995,-0.452304762,-0.03871875,,-0.496077273,0.05,-0.42668,,,,,,,,,,-0.070052
FI-Lom,21/02/2009 22:00,-0.721311475,0.833333333,-0.2997225,-0.16689,-0.168726922,-0.166501401,-0.360705,-0.317263571,-0.167953333,0.090807692,-0.4375,,-0.499833333,0.37475,-0.5,-0.452321429,-0.0380625,,-0.495586364,0.041666667,-0.433305,,,,,,,,,,-0.0815499
FI-Lom,21/02/2009 23:00,-0.721311475,0.916666667,-0.29957825,-0.166891667,-0.168668787,-0.166478701,-0.36208675,-0.317329524,-0.168511667,0.090538462,-0.4375,,-0.5,0.35945,-0.5,-0.452307143,-0.037625,,-0.495018182,0.025,-0.42222,,,,,,,,,,-0.0930478
FI-Lom,22/02/2009 00:00,-0.715846995,-1,-0.2992725,-0.166888333,-0.168695122,-0.166504344,-0.362217,-0.31757881,-0.16849,0.090692308,-0.4375,,-0.5,0.35985,-0.5,-0.452280952,-0.03875,,-0.4951,-0.033333333,-0.44375,,,,,,,,,,-0.0815499
FI-Lom,22/02/2009 01:00,-0.715846995,-0.916666667,-0.29925825,-0.166886667,-0.168641283,-0.166182295,-0.36227325,-0.317834524,-0.168483333,0.090461538,-0.4375,,-0.5,0.35965,-0.5,-0.452316667,-0.0396875,-0.4506754,-0.49515,-0.016666667,-0.44366,,,,,,,,,,-0.070052
FI-Lom,22/02/2009 02:00,-0.715846995,-0.833333333,-0.29915475,-0.166886667,-0.168104195,-0.165779324,-0.361766,-0.317627381,-0.168326667,0.090115385,-0.4375,,-0.5,0.35755,-0.5,-0.452333333,-0.03875,-0.4341671,-0.495018182,-0.002777778,-0.432935,,,,,,,,,,-0.2183675
FI-Lom,22/02/2009 03:00,-0.715846995,-0.75,-0.2989135,-0.166886667,-0.168818172,-0.166530181,-0.3618755,-0.317675,-0.168456667,0.089846154,-0.4375,,-0.5,0.35535,-0.5,-0.452297619,-0.0388125,,-0.494945455,0.002777778,-0.436225,,,,,,,,,,-0.070052
FI-Lom,22/02/2009 04:00,-0.715846995,-0.666666667,-0.29879075,-0.166886667,-0.168787597,-0.166555664,-0.36250825,-0.318121429,-0.168593333,0.089346154,-0.4375,,-0.5,0.3566,-0.5,-0.452283333,-0.040125,,-0.495072727,0.013888889,-0.428065,,,,,,,,,,-0.067158
FI-Lom,22/02/2009 05:00,-0.715846995,-0.583333333,-0.2987165,-0.166885,-0.16674099,-0.165676898,-0.36251675,-0.318490476,-0.168353333,0.089307692,-0.4375,,-0.5,0.3549,-0.4999975,-0.452288095,-0.04140625,-0.437206,-0.495090909,0.002777778,-0.430635,,,,,,,,,,-0.064264
FI-Lom,22/02/2009 06:00,-0.715846995,-0.5,-0.29863775,-0.166886667,-0.167122498,-0.166024108,-0.3633115,-0.319256429,-0.168648333,0.089538462,-0.4375,,-0.5,0.3568,-0.4999825,-0.452261905,-0.0441875,-0.4419131,-0.495318182,-0.019444444,-0.439545,,,,,,,,,,-0.18057495
FI-Lom,22/02/2009 07:00,-0.715846995,-0.416666667,-0.298704,-0.166885,-0.167814565,-0.166303751,-0.36373375,-0.319645,-0.168761667,0.089538462,-0.437428125,,-0.5,0.36015,-0.499915,-0.452197619,-0.04578125,-0.4549775,-0.495518182,-0.002777778,-0.44317,,,,,,,,,,-0.04548825
FI-Lom,22/02/2009 08:00,-0.715846995,-0.333333333,-0.2987785,-0.166883333,-0.166913682,-0.166327931,-0.36343775,-0.319802619,-0.168301667,0.089730769,-0.434215625,,-0.5,0.37565,-0.49742,-0.450045238,-0.04665625,-0.447221,-0.496059091,-0.011111111,-0.441505,,,,,,,,,,-0.0290614
FI-Lom,22/02/2009 09:00,-0.715846995,-0.25,-0.29873725,-0.166885,-0.165529451,-0.166294335,-0.364243,-0.320417619,-0.167785,0.089807692,-0.421021875,,-0.5,0.3778,-0.48503,-0.440057143,-0.0493125,-0.4447173,-0.49625,0.005555556,-0.43664,,,,,,,,,,-0.02498565
FI-Lom,22/02/2009 10:00,-0.715846995,-0.166666667,-0.298761,-0.166883333,-0.167248888,-0.166797195,-0.36413925,-0.320332143,-0.166295,0.089961538,-0.403014063,,-0.5,0.37825,-0.4689,-0.427157143,-0.05034375,,-0.496313636,0.005555556,-0.43688,,,,,,,,,,0.0751002
FI-Lom,22/02/2009 15:00,-0.715846995,0.25,-0.29908275,-0.166883333,-0.167429287,-0.166586684,-0.3770945,-0.322106429,-0.173496667,0.090423077,-0.416323437,,-0.5,0.3486,-0.483065,-0.438030952,-0.0530625,-0.4713714,-0.495568182,-0.016666667,-0.46187,,,,,,,,,,0.002702935
FI-Lom,22/02/2009 16:00,-0.715846995,0.333333333,-0.29904475,-0.166883333,-0.167988305,-0.166806012,-0.37258125,-0.322490952,-0.17241,0.090576923,-0.430364063,,-0.5,0.3536,-0.494425,-0.447354762,-0.05475,-0.4677678,-0.495804545,-0.038888889,-0.46039,,,,,,,,,,1.31E-05
FI-Lom,22/02/2009 17:00,-0.715846995,0.416666667,-0.2991025,-0.166883333,-0.167428575,-0.166618395,-0.36792625,-0.322356429,-0.1697,0.090692308,-0.43705625,,-0.5,0.35555,-0.499635,-0.451892857,-0.05465625,,-0.495854545,-0.083333333,-0.45637,,,,,,,,,,-0.0082104
FI-Lom,22/02/2009 18:00,-0.715846995,0.5,-0.299174,-0.166883333,-0.167429461,-0.1664256,-0.36636475,-0.321962619,-0.168593333,0.090769231,-0.4375,,-0.5,0.35,-0.5,-0.452319048,-0.0534375,-0.4642822,-0.495631818,-0.055555556,-0.454885,,,,,,,,,,-0.02013885
FI-Lom,22/02/2009 19:00,-0.715846995,0.583333333,-0.299302,-0.166883333,-0.167153486,-0.166248347,-0.36594475,-0.321373095,-0.168735,0.090653846,-0.4375,,-0.5,0.34645,-0.5,-0.452333333,-0.0515625,-0.4674675,-0.495422727,-0.061111111,-0.45976,,,,,,,,,,-0.10029865
FI-Lom,22/02/2009 20:00,-0.715846995,0.666666667,-0.2994485,-0.166883333,-0.168136453,-0.166641122,-0.3678605,-0.321574524,-0.172403333,0.090730769,-0.4375,,-0.5,0.3447,-0.5,-0.452259524,-0.05140625,,-0.495359091,-0.1,-0.457305,,,,,,,,,,-0.0415837
FI-Lom,22/02/2009 21:00,-0.715846995,0.75,-0.299297,-0.166883333,-0.17283705,-0.167205555,-0.3813475,-0.323377143,-0.180188333,0.090576923,-0.437503125,,-0.5,0.3654,-0.5,-0.45222381,-0.0553125,-0.4701851,-0.496168182,-0.141666667,-0.4505,,,,,,,,,,0.01415885
FI-Lom,22/02/2009 22:00,-0.715846995,0.833333333,-0.29917,-0.166883333,-0.170511962,-0.167078477,-0.3872445,-0.324863333,-0.17716,0.090538462,-0.437503125,,-0.5,0.37505,-0.5,-0.45227381,-0.0581875,-0.4774888,-0.496572727,-0.172222222,-0.46733,,,,,,,,,,-2.79E-05
FI-Lom,22/02/2009 23:00,-0.715846995,0.916666667,-0.2991,-0.166883333,-0.167759425,-0.166818143,-0.372898,-0.323800238,-0.169625,0.0905,-0.437503125,,-0.5,0.37925,-0.5,-0.452316667,-0.05778125,-0.4817818,-0.496668182,-0.141666667,-0.470005,,,,,,,,,,-0.0606684
FI-Lom,23/02/2009 00:00,-0.710382514,-1,-0.299045,-0.166883333,-0.168527703,-0.166780228,-0.36929675,-0.323471905,-0.169158333,0.090384615,-0.437503125,,-0.5,0.385,-0.5,-0.4523,-0.05790625,,-0.496831818,-0.144444444,-0.47114,,,,,,,,,,-0.05373545
FI-Lom,23/02/2009 01:00,-0.710382514,-0.916666667,-0.298824,-0.166883333,-0.166839798,-0.166696716,-0.369385,-0.323472619,-0.168245,0.090115385,-0.437503125,,-0.5,0.39755,-0.5,-0.452297619,-0.0583125,-0.4852194,-0.497190909,-0.166666667,-0.476825,,,,,,,,,,-0.0551308
FI-Lom,23/02/2009 02:00,-0.710382514,-0.833333333,-0.2988375,-0.166883333,-0.168584573,-0.166797563,-0.3677635,-0.323620238,-0.168353333,0.089884615,-0.437503125,,-0.5,0.3971,-0.5,-0.45227381,-0.05978125,,-0.497231818,-0.616666667,-0.492585,,,,,,,,,,-0.0414686
FI-Lom,23/02/2009 03:00,-0.710382514,-0.75,-0.29872075,-0.166883333,-0.168557947,-0.166784203,-0.36712175,-0.32339,-0.168171667,0.089615385,-0.437503125,,-0.5,0.39675,-0.5,-0.45227619,-0.0594375,,-0.497209091,-0.494444444,-0.49122,,,,,,,,,,-0.0482997
FI-Lom,23/02/2009 04:00,-0.710382514,-0.666666667,-0.2983895,-0.166883333,-0.16489494,-0.166542423,-0.369048,-0.323348095,-0.168838333,0.089307692,-0.437503125,,-0.5,0.39565,-0.5,-0.452264286,-0.05821875,,-0.497136364,-0.341666667,-0.493055,,,,,,,,,,-0.0551308
FI-Lom,23/02/2009 05:00,-0.710382514,-0.583333333,-0.298125,-0.166883333,-0.167246098,-0.166620203,-0.367641,-0.322914286,-0.169131667,0.089076923,-0.437501563,,-0.5,0.3897,-0.5,-0.4523,-0.0566875,-0.4851409,-0.496918182,-0.086111111,-0.48057,,,,,,,,,,-0.02794
FI-Lom,23/02/2009 06:00,-0.710382514,-0.5,-0.2982785,-0.166883333,-0.166805572,-0.166602019,-0.36807375,-0.322713333,-0.169186667,0.088769231,-0.437503125,,-0.5,0.3895,-0.5,-0.4523,-0.05546875,-0.4848397,-0.496863636,-0.1,-0.480825,,,,,,,,,,-0.02794
FI-Lom,23/02/2009 07:00,-0.710382514,-0.416666667,-0.29851425,-0.166883333,-0.166040669,-0.166595337,-0.3643485,-0.322045714,-0.1683,0.088461538,-0.437392188,,-0.5,0.3906,-0.499865,-0.452147619,-0.05434375,-0.4881616,-0.49685,-0.097222222,-0.48228,,,,,,,,,,-0.03499715
FI-Lom,23/02/2009 08:00,-0.710382514,-0.333333333,-0.2986235,-0.166881667,-0.166484943,-0.166533458,-0.3637645,-0.321305476,-0.16858,0.088230769,-0.434467188,,-0.499933333,0.3933,-0.497515,-0.4501,-0.05203125,-0.48208765,-0.496836364,-0.108333333,-0.475565,,,,,,,,,,0.047961
FI-Lom,23/02/2009 09:00,-0.710382514,-0.25,-0.29873375,-0.16688,-0.166797377,-0.166540475,-0.3628535,-0.320025714,-0.168425,0.088038462,-0.4261375,,-0.5,0.3951,-0.490345,-0.444028571,-0.04890625,-0.4846771,-0.496768182,-0.158333333,-0.471355,,,,,,,,,,-0.0387463
FI-Lom,23/02/2009 10:00,-0.710382514,-0.166666667,-0.29904675,-0.16688,-0.167172172,-0.166968312,-0.3614055,-0.318560476,-0.166826667,0.087846154,-0.413342187,,-0.499833333,0.3895,-0.4794225,-0.434692857,-0.0444375,-0.47998,-0.4964,-0.177777778,-0.4719,,,,,,,,,,-0.023964
FI-Lom,23/02/2009 11:00,-0.710382514,-0.083333333,-0.29941875,-0.166883333,-0.167696903,-0.166617239,-0.35996875,-0.317188095,-0.166278333,0.087576923,-0.403415625,,-0.5,0.386,-0.471215,-0.428002381,-0.0395,,-0.496054545,-0.1,-0.463115,,,,,,,,,,-0.073137
FI-Lom,23/02/2009 13:00,-0.710382514,0.083333333,-0.30011225,-0.166883333,-0.167585418,-0.166907126,-0.35721075,-0.314087857,-0.166546667,0.087269231,-0.404460938,,-0.499333333,0.3919,-0.4724625,-0.428588095,-0.03015625,-0.4635818,-0.495804545,-0.069444444,-0.45563,,,,,,,,,,-0.04710365
FI-Lom,23/02/2009 14:00,-0.710382514,0.166666667,-0.30025425,-0.16688,-0.1666278,-0.166461213,-0.35720925,-0.314059524,-0.167223333,0.086961538,-0.415904688,,-0.499166667,0.39635,-0.4821075,-0.436816667,-0.0298125,-0.4590387,-0.495959091,-0.05,-0.450025,,,,,,,,,,-0.131286
FI-Lom,23/02/2009 15:00,-0.710382514,0.25,-0.30025625,-0.16688,-0.167544711,-0.166632098,-0.358402,-0.314656905,-0.167976667,0.086653846,-0.428140625,,-0.499633333,0.3798,-0.4923125,-0.445561905,-0.031,-0.45922965,-0.495386364,-0.058333333,-0.44822,,,,,,,,,,-0.172636
FI-Lom,23/02/2009 16:00,-0.710382514,0.333333333,-0.3000425,-0.16688,-0.167280288,-0.166308288,-0.359444,-0.315833571,-0.16827,0.086538462,-0.434467188,,-0.498966667,0.38015,-0.497395,-0.449985714,-0.03440625,-0.4633118,-0.495581818,-0.080555556,-0.45239,,,,,,,,,,0.1453085
FI-Lom,23/02/2009 17:00,-0.710382514,0.416666667,-0.29996225,-0.16688,-0.168633573,-0.166499843,-0.3613265,-0.31745619,-0.16848,0.0865,-0.437204688,,-0.499166667,0.37295,-0.49964,-0.451947619,-0.03925,,-0.495586364,-0.072222222,-0.44847,,,,,,,,,,-0.08259735
FI-Lom,23/02/2009 18:00,-0.710382514,0.5,-0.29977125,-0.16688,-0.168521722,-0.166594398,-0.36189475,-0.31862,-0.168013333,0.086269231,-0.4375,,-0.498433333,0.37385,-0.4999525,-0.452238095,-0.04328125,,-0.495827273,-0.058333333,-0.444725,,,,,,,,,,-0.0647651
FI-Lom,23/02/2009 19:00,-0.710382514,0.583333333,-0.29954475,-0.16688,-0.16609202,-0.165916545,-0.36250175,-0.319617143,-0.1679,0.085807692,-0.4375,,-0.497566667,0.38545,-0.4999775,-0.452257143,-0.04703125,-0.4599901,-0.496386364,-0.055555556,-0.447225,,,,,,,,,,-0.09421345
FI-Lom,23/02/2009 20:00,-0.710382514,0.666666667,-0.29928775,-0.16688,-0.16844237,-0.166620124,-0.36347375,-0.320237857,-0.16798,0.0855,-0.4375,,-0.498066667,0.3725,-0.4999925,-0.452283333,-0.0486875,,-0.496059091,-0.066666667,-0.44941,,,,,,,,,,-0.0725158
FI-Lom,23/02/2009 21:00,-0.710382514,0.75,-0.29898475,-0.16688,-0.165237147,-0.166249157,-0.36397875,-0.320532381,-0.167965,0.085153846,-0.4375,,-0.498933333,0.3693,-0.499995,-0.452295238,-0.04953125,-0.4621331,-0.496004545,-0.077777778,-0.45124,,,,,,,,,,-0.1919642
FI-Lom,23/02/2009 22:00,-0.710382514,0.833333333,-0.29881625,-0.16688,-0.166738375,-0.166486181,-0.364102,-0.320708333,-0.168066667,0.084730769,-0.4375,,-0.498,0.37625,-0.4999875,-0.4523,-0.050375,-0.4609415,-0.496254545,-0.080555556,-0.449525,,,,,,,,,,-0.0712725
FI-Lom,23/02/2009 23:00,-0.710382514,0.916666667,-0.298863,-0.16688,-0.16758079,-0.166214297,-0.3644155,-0.320855238,-0.168773333,0.084192308,-0.4375,,-0.4984,0.383,-0.5,-0.452295238,-0.0509375,-0.4593797,-0.496486364,-0.097222222,-0.451325,,,,,,,,,,-0.1116276
FI-Lom,24/02/2009 00:00,-0.704918033,-1,-0.298929,-0.16688,-0.166825917,-0.166475209,-0.36353825,-0.320610476,-0.167941667,0.083846154,-0.4375,,-0.4986,0.39915,-0.5,-0.452316667,-0.0505625,-0.4609221,-0.496954545,-0.038888889,-0.45571,,,,,,,,,,-0.0712725
FI-Lom,24/02/2009 01:00,-0.704918033,-0.916666667,-0.29890425,-0.16688,-0.168407412,-0.166628578,-0.36321825,-0.320250238,-0.167995,0.083384615,-0.4375,,-0.499833333,0.4063,-0.5,-0.452328571,-0.04934375,,-0.497127273,-0.038888889,-0.45407,,,,,,,,,,-0.0782371
FI-Lom,24/02/2009 02:00,-0.704918033,-0.833333333,-0.2989775,-0.16688,-0.166198627,-0.166614267,-0.362393,-0.319704524,-0.167676667,0.082807692,-0.4375,,-0.5,0.4184,-0.5,-0.452314286,-0.04790625,-0.46523815,-0.497454545,-0.055555556,-0.46193,,,,,,,,,,0.0179739
FI-Lom,24/02/2009 03:00,-0.704918033,-0.75,-0.299208,-0.166878333,-0.167064033,-0.166524555,-0.36120625,-0.319055,-0.167331667,0.082307692,-0.4375,,-0.5,0.4486,-0.4999975,-0.452342857,-0.04671875,-0.4717296,-0.498372727,-0.055555556,-0.467225,,,,,,,,,,-0.101076
FI-Lom,24/02/2009 04:00,-0.704918033,-0.666666667,-0.29952025,-0.16688,-0.168429487,-0.166587125,-0.35999875,-0.318374762,-0.167286667,0.081730769,-0.4375,,-0.5,0.45025,-0.499995,-0.452345238,-0.0446875,,-0.498386364,-0.044444444,-0.46387,,,,,,,,,,-0.0741215
FI-Lom,24/02/2009 05:00,-0.704918033,-0.583333333,-0.29991475,-0.16688,-0.167663298,-0.166532713,-0.35994,-0.317964762,-0.168808333,0.081307692,-0.4375,,-0.499666667,0.4406,-0.5,-0.452297619,-0.04265625,-0.4773661,-0.498022727,-0.077777778,-0.471015,,,,,,,,,,-0.0651054
FI-Lom,24/02/2009 06:00,-0.704918033,-0.5,-0.30029625,-0.16688,-0.16722756,-0.166881199,-0.36058175,-0.317735476,-0.16957,0.080884615,-0.4375,,-0.5,0.433,-0.5,-0.45227381,-0.0421875,-0.4827291,-0.497759091,-0.147222222,-0.47458,,,,,,,,,,-0.066515
FI-Lom,24/02/2009 07:00,-0.704918033,-0.416666667,-0.30077125,-0.16688,-0.169983313,-0.166771375,-0.36002375,-0.317552143,-0.172308333,0.080692308,-0.437251562,,-0.5,0.42935,-0.4998575,-0.452004762,-0.0418125,-0.47722725,-0.497622727,-0.130555556,-0.47518,,,,,,,,,,0.268947
FI-Lom,24/02/2009 08:00,-0.704918033,-0.333333333,-0.301084,-0.16688,-0.169327588,-0.167694377,-0.374069,-0.319336429,-0.176448333,0.080615385,-0.428870313,,-0.5,0.42005,-0.4919375,-0.445195238,-0.04509375,,-0.497418182,-0.247222222,-0.483595,,,,,,,,,,-0.08029205
FI-Lom,24/02/2009 09:00,-0.704918033,-0.25,-0.3017775,-0.16688,-0.173705278,-0.1670646,-0.373988,-0.319758333,-0.173051667,0.080423077,-0.408792188,,-0.5,0.3838,-0.4712675,-0.42875,-0.04446875,,-0.496209091,-0.216666667,-0.48393,,,,,,,,,,-0.045392165
FI-Lom,24/02/2009 10:00,-0.704918033,-0.166666667,-0.30277375,-0.16688,-0.167512815,-0.166582916,-0.36558725,-0.317864524,-0.169178333,0.080230769,-0.403903125,,-0.5,0.3495,-0.4713275,-0.42662619,-0.04078125,,-0.494868182,0.311111111,-0.467975,,,,,,,,,,-0.01077525
FI-Lom,24/02/2009 16:00,-0.704918033,0.333333333,-0.30408375,-0.16688,-0.16831095,-0.166497882,-0.4000115,-0.320825238,-0.183941667,0.079576923,-0.426660938,,-0.5,0.24605,-0.493555,-0.445283333,-0.0380625,,-0.491031818,0.461111111,-0.46876,,,,,,,,,,-0.0917411
FI-Lom,24/02/2009 17:00,-0.704918033,0.416666667,-0.304083,-0.166881667,-0.168394487,-0.166548443,-0.399971,-0.322104762,-0.183808333,0.079653846,-0.436359375,,-0.5,0.3355,-0.4995925,-0.45127381,-0.0423125,,-0.494495455,0.519444444,-0.46568,,,,,,,,,,-0.0665454
FI-Lom,24/02/2009 18:00,-0.704918033,0.5,-0.30416125,-0.16688,-0.168543183,-0.166527395,-0.38159675,-0.319342619,-0.175193333,0.079230769,-0.4375,,-0.5,0.3352,-0.5,-0.452354762,-0.0405625,,-0.494363636,0.488888889,-0.455405,,,,,,,,,,-0.0724779
FI-Lom,24/02/2009 19:00,-0.704918033,0.583333333,-0.3041705,-0.166881667,-0.168444265,-0.166477706,-0.376482,-0.31813,-0.173898333,0.078961538,-0.4375,,-0.5,0.29935,-0.5,-0.452311905,-0.03834375,,-0.49295,0.480555556,-0.44984,,,,,,,,,,-0.0864383
FI-Lom,24/02/2009 20:00,-0.704918033,0.666666667,-0.30414375,-0.166883333,-0.168444747,-0.166562071,-0.398829,-0.320420476,-0.184221667,0.078846154,-0.4375,,-0.5,0.27795,-0.5,-0.452190476,-0.04246875,,-0.492581818,0.475,-0.44845,,,,,,,,,,-0.0718579
FI-Lom,24/02/2009 21:00,-0.704918033,0.75,-0.30412925,-0.166883333,-0.168396458,-0.166578708,-0.3988655,-0.320886667,-0.184201667,0.079038462,-0.4375,,-0.5,0.27925,-0.5,-0.452304762,-0.0440625,,-0.492777273,0.475,-0.447995,,,,,,,,,,-0.0691226
FI-Lom,24/02/2009 22:00,-0.704918033,0.833333333,-0.304134,-0.166883333,-0.168551582,-0.166599879,-0.4015195,-0.321804286,-0.18512,0.078923077,-0.4375,,-0.5,0.27605,-0.5,-0.452254762,-0.0455,,-0.4928,0.488888889,-0.44822,,,,,,,,,,-0.07511225
